name,price,category,brand,target
saco hermetico em polipropileno litros com fecho duplo sanremo,21.9,cozinha,SANREMO,4
saco hermetico em polipropileno litros com fecho duplo c sanremo,14.9,cozinha,SANREMO,4
prendedor de porta em aluminio magnetico com amortecedor para piso fp cromado vonder,51.9,ferragens,VONDER,6
trava de seguranca aco moto silvana,85.9,ferragens,SILVANA,6
trava de seguranca em inox sm cromado pado,249.9,ferragens,PADO,6
cadeado latao segredo encartelado cromado stam,10.9,ferragens,STAM,6
cadeado em latao haste longa pado,46.9,ferragens,PADO,6
cadeado de latao haste longa pado,66.9,ferragens,PADO,6
numero zamak residencial grande oxidado silvana,15.9,ferragens,SILVANA,6
numero zamak residencial grande cromado silvana,15.9,ferragens,SILVANA,6
tomada sistema dupla p t a branca ilumi,10.9,interruptores_tomadas,ILUMI,7
interruptor tomadas simples safira branco ilumi,9.9,interruptores_tomadas,ILUMI,7
piso ceramico cimento cinza cimento hd tipo a pointer,36.9,pisos,POINTER,8
tinta acrilica decora efeito cimento queimado tubarao branco coral,189.9,tintas,CORAL,10
piso esmaltado cimento branco acetinado tipo a incenor,35.9,pisos,INCENOR,8
porta detergente de plastico transparente translucido tr uz,24.9,cozinha,UZ UTILIDADES,4
porta toalha em metal argola flex cromado cflx deca,207.9,acess_sanitarios,DECA,1
porta frios plastico psf vermelho vm uz,24.9,cozinha,UZ UTILIDADES,4
porta sabonete liquido plastico full rosa blush coza,24.9,cozinha,COZA,4
porta papel toalha plastico de mesa slim vermelho uzvm,17.9,cozinha,UZ UTILIDADES,4
porta guardanapo plastico uz verde menta uzvem,7.9,cozinha,UZ UTILIDADES,4
porta condimentos de plastico plus vermelho vm uz,6.9,cozinha,UZ UTILIDADES,4
porta thalher de plastico solido com tampa amarelo claro amc uz,15.9,cozinha,UZ UTILIDADES,4
porta thalher de plastico solido com tampa verde menta vem uz,34.9,cozinha,UZ UTILIDADES,4
tinta esmalte sintetico alto brilho coralit ultra resistencia creme coral,55.9,tintas,CORAL,10
tinta esmalte sintetico alto brilho coralit ultra resistencia marfim coral,55.9,tintas,CORAL,10
tinta esmalte sintetico brilhante hammerite premium marrom coral,89.9,tintas,CORAL,10
dobradica aco cartela com zincada silvana,15.9,ferragens,SILVANA,6
extensao eletrica tomadas em barra p a v cinza ilumi,14.9,interruptores_tomadas,ILUMI,7
campainha eletrica sem fio bivolt com bateria cib branca intelbras,125.9,interruptores_tomadas,INTELBRAS,7
luva de esgoto simples pvc krona,17.99,conexoes,KRONA,3
luva de reducao pvc soldavel krona,3.6,conexoes,KRONA,3
protecao sol & chuva resina impermeabilizante cor telha ceramica coral,489.9,complementos,CORAL,2
tela de protecao em metal para alimento revestida com plastico preto lyor,21.9,cozinha,LYOR,4
tela de protecao em metal para alimento revestida com plastico branco lyor,21.9,cozinha,LYOR,4
fechadura tetra seguranca com chave auxiliar cromada silvana,99.9,fechaduras,SILVANA,5
torneira metalica de mesa para cozinha pinna sigma,159.9,torneiras,SIGMA,11
prumo de aco para parede com corda de nylon g momfort,55.9,acess_ferramentas,MOMFORT,0
prumo acolatonado parede g momfort,47.9,acess_ferramentas,MOMFORT,0
prumo aco parede g momfort,39.9,acess_ferramentas,MOMFORT,0
nivel aluminio polegadas momfort,35.9,acess_ferramentas,MOMFORT,0
nivel madeira polegadas momfort,24.9,acess_ferramentas,MOMFORT,0
tinta acrilica fosca litros coralar mais economico areia de copacabana coral,139.9,tintas,CORAL,10
espatula de bambu hauskraft,7.9,cozinha,HAUSKRAFT,4
espatula de inox utilita preta tramontina,34.9,cozinha,TRAMONTINA,4
espatula de inox utilita vermelha tramontina,15.9,cozinha,TRAMONTINA,4
espatula em nylon ability preta tramontina,16.9,cozinha,TRAMONTINA,4
picareta alviao em aco carbono com cabo de madeira tramontina,115.9,acess_ferramentas,TRAMONTINA,0
picareta estreita aco carbono tramontina,97.9,acess_ferramentas,TRAMONTINA,0
prato de ceramica fundo donna cena inglesa azul oxford,16.9,cozinha,OXFORD,4
prato de ceramica raso donna cena inglesa azul oxford,19.9,cozinha,OXFORD,4
prato de ceramica para sobremesa donna cena inglesa azul oxford,14.9,cozinha,OXFORD,4
tigela de ceramica conica donna cena inglesa azul e branco oxford,16.9,cozinha,OXFORD,4
xicara de ceramica para cha com pires donna cena inglesa azul oxford,23.9,cozinha,OXFORD,4
braco abs chuveiro cano co corona,29.9,acess_sanitarios,HYDRA,1
martelo de aco para pedreiro g tramontina,76.9,acess_ferramentas,TRAMONTINA,0
bico macarico latao corte acetileno n carbografite,58.9,acess_ferramentas,CARBOGRAFITE,0
frigideira reta de aluminio com tampa turim chumbo tramontina,69.9,cozinha,TRAMONTINA,4
frigideira reta de aluminio com tampa turim vermelho tramontina,69.9,cozinha,TRAMONTINA,4
fita vhb dupla face de adesivo transferivel,89.9,complementos,3M,2
barra de apoio de aluminio rebativel sicmol,289.9,acess_sanitarios,SICMOL,1
lamina aco estilete patroll stamaco,15.9,acess_ferramentas,STAMACO,0
lamina para estilete largo bisnaga com unidades vonder,13.9,acess_ferramentas,VONDER,0
lamina para estilete em aco cartela com pecas vonder,10.9,acess_ferramentas,VONDER,0
conjunto de laminas de reposicao para estiletes larga com unidades starrett,59.9,acess_ferramentas,STARRETT,0
verniz alto brilho extrarrapido nogueira iquine,36.9,complementos,IQUINE,2
verniz alto brilho extrarrapido imbuia iquine,36.9,complementos,IQUINE,2
tinta acrilica fosca litros coralar mais desempenho pedra preciosa coral,69.9,tintas,CORAL,10
refratario de porcelana linea branco lyor,69.9,cozinha,LYOR,4
refratario de porcelana com alca basic branco lyor,79.9,cozinha,LYOR,4
tinta spray esmalte metalico preta iquine,24.9,tintas,IQUINE,10
piso esmaltado pipa brilhante tipo a incenorr,41.9,pisos,INCENOR,8
piso tatil alerta azul royal kapazi,12.9,pisos,KAPAZI,8
piso ceramico acetinado psi incenor,35.9,pisos,INCENOR,8
piso esmaltado maori brilhante tipo a incenor,35.9,pisos,INCENOR,8
piso tipo a incenor,37.9,pisos,INCENOR,8
piso psi a incenor plus digital incenor,37.9,pisos,INCENOR,8
prato de sobremesa porcelana cmsintra oxford,7.9,cozinha,OXFORD,4
ramequim de porcelana classic branco lyor,5.9,cozinha,LYOR,4
caneca de porcelana urban branco germer,8.9,cozinha,GERMER,4
caneca de porcelana cat meow lyor,16.9,cozinha,LYOR,4
prato de porcelana raso ryo maresia oxford,27.9,cozinha,OXFORD,4
adesivo pva cascola cascorez porcelana fria henkel,49.9,complementos,HENKEL,2
prato raso de porcelana iguacu branco germer,12.9,cozinha,GERMER,4
prato fundo de porcelana bar hotel germer,12.9,cozinha,GERMER,4
prato fundo de porcelana iguacu branco germer,12.9,cozinha,GERMER,4
caneca de porcelana just love it lyor,9.9,cozinha,LYOR,4
prato raso de porcelana bar hotel germer,12.9,cozinha,GERMER,4
adesivo pva cascola cascorez porcelana fria g henkel,27.9,complementos,HENKEL,2
prato de sobremesa porcelana hana j oxford,14.9,cozinha,OXFORD,4
tomada monobloco tomadas safira a v branca ilumi,14.9,interruptores_tomadas,ILUMI,7
tinta esmalte sintetico brilhante coralit ultra resistencia aluminio coral,25.9,tintas,CORAL,10
tinta esmalte alto brilho dialine topa tudo azul del rey iquine,44.9,tintas,IQUINE,10
tinta esmalte sintetico brilhante coralit ultra resistencia azul mar coral,18.9,tintas,CORAL,10
lamina de serra tico tico madeira starett,92.9,acess_ferramentas,STARRETT,0
mandril polegada com chave para furadeira dewalt,59.9,acess_ferramentas,DEWALT,0
serra copo diamantada com haste stamaco,144.9,acess_ferramentas,STAMACO,0
plaina em aco inox para queijo com cabo cinza hauskraft,16.9,cozinha,HAUSKRAFT,4
plaina para queijo de inox utilita preta tramontina,51.9,cozinha,TRAMONTINA,4
plaina para queijo de inox utilita vermelha tramontina,29.9,cozinha,TRAMONTINA,4
desempenadeira de pvc lisa para grafiato momfort,17.9,acess_ferramentas,MOMFORT,0
desempenadeira aco lisa com cabo de madeira momfort,37.9,acess_ferramentas,MOMFORT,0
espatula em silicone com cabo de madeira cinza hauskraft,22.9,cozinha,HAUSKRAFT,4
curva soldavel pvc g krona,1.85,conexoes,KRONA,3
curva soldavel pvc graus krona,4.9,conexoes,KRONA,3
te de reducao pvc soldavel krona,7.9,conexoes,KRONA,3
tabua de corte em plastico estampas sortidas home flex,26.9,cozinha,HOME FLEX,4
fita silver tape s branco mmxm adere,9.9,complementos,ADERE,2
nicho sintetico de embutir marmore branco liso bella pia,136.9,acess_sanitarios,BELLA PIA,1
lixadeira de madeira manual com lixa momfort,30.9,acess_ferramentas,MOMFORT,0
marreta oitavada g basic com cabo de madeira tramontina,69.9,acess_ferramentas,TRAMONTINA,0
marreta aco sextavada com cabo momfort,47.9,acess_ferramentas,MOMFORT,0
marreta aco g sextavada com cabo momfort,31.9,acess_ferramentas,MOMFORT,0
cabo madeira marreta a momfort,28.9,acess_ferramentas,MOMFORT,0
colher para feijao beli brinox,36.9,cozinha,BRINOX,4
colher para arroz de nylon wavy vermelho brinox,12.9,cozinha,BRINOX,4
colher de silicone com cabo de madeira cinza hauskraf,25.9,cozinha,HAUSKRAFT,4
colher de nylon para arroz wavy preto brinox,12.9,cozinha,BRINOX,4
colher para servir em nylon ability preto tramontina,10.9,cozinha,TRAMONTINA,4
colher para servir em nylon ability vermelho tramontina,10.9,cozinha,TRAMONTINA,4
colher para servir em nylon utilita preto tramontina,15.9,cozinha,TRAMONTINA,4
colher para coquetel em aco inox tramontina,19.9,cozinha,TRAMONTINA,4
colher para servir nylon utilita vermelho tramontina,15.9,cozinha,TRAMONTINA,4
pote plastico oval litros para cafe com colher rosa quartzo plasutil,10.9,cozinha,PLASUTIL,4
funil plastico casar transparente sanremo,7.9,cozinha,SANREMO,4
impermeabilizante acquella bombona vedacit,178.9,complementos,VEDACIT,2
fundo preparador de paredes incolor hidracor,176.9,complementos,HIDRACOR,2
verniz acrilico brilhante incolor coral,129.9,complementos,CORAL,2
sousplat plastico primer vermelho lyor,17.9,cozinha,LYOR,4
sousplat plastico primer dourado lyor,19.9,cozinha,LYOR,4
porta toalha em metal redondo stander cromado metais leao,59.9,acess_sanitarios,METAIS LEAO,1
porta shampoo metal retangular vidro leao metais,144.9,acess_sanitarios,METAIS LEAO,1
cabideiro inox ganchos duplos leao metais,28.9,acess_sanitarios,METAIS LEAO,1
kit acessorios banheiro metal pecas luxo cromado leao metais,501.9,acess_sanitarios,METAIS LEAO,1
papeleira metal tampa leao metais,49.9,acess_sanitarios,METAIS LEAO,1
porta toalha metal reto leao metais,58.9,acess_sanitarios,METAIS LEAO,1
cabideiro inox gancho simples leao metais,19.9,acess_sanitarios,METAIS LEAO,1
saboneteira metal oval metais leao,42.9,acess_sanitarios,METAIS LEAO,1
forma de gelo plastica para garrafa branco plasutil,4.9,cozinha,PLASUTIL,4
forma plastica de gelo para bebida casar transparente sanremo,7.9,cozinha,SANREMO,4
forma para pizza sem furos grafite brinox,29.9,cozinha,BRINOX,4
forma para pizza com furos grafita brinox,29.9,cozinha,BRINOX,4
forma plastica para picoles casar sanremo,9.9,cozinha,SANREMO,4
forma plastica para gelo flexivel casar transparente sanremo,11.9,cozinha,SANREMO,4
forma para quiche com fundo removivel grafite brinox,34.9,cozinha,BRINOX,4
forma de gelo plastica branco plasvale,4.9,cozinha,PLASVALE,4
forma plastica de gelo casar branco sanremo,9.9,cozinha,SANREMO,4
forma divisoes xxcm grafite brinox,29.9,cozinha,BRINOX,4
bule termico com suporte para filtro plastico branco sanremo,69.9,cozinha,SANREMO,4
bule termico com suporte para filtro plastico rosa sanremo,69.9,cozinha,SANREMO,4
bule termico com suporte para filtro plastico preto sanremo,63.9,cozinha,SANREMO,4
bule termico com suporte para filtro plastico rosa e branco sanremo,63.9,cozinha,SANREMO,4
anel de vedacao para bacia sanitaria com guia verde dimar,12.9,acess_sanitarios,DIMAR,1
porcelanato arabesco antiderrapante tipo a gris pamesa,49.9,porcelanatos,PAMESA,9
tinta asfaltica impermeabilizante base solvente vedacit,289.9,complementos,VEDACIT,2
placa cega pvc redonda branca tigre,6.9,interruptores_tomadas,TIGRE,7
porta tempero de vidro com colher de bambu e tampa de rolha lyor,14.9,cozinha,LYOR,4
tubo de ligacao em metal para bacia black noir blno deca,89.9,acess_sanitarios,DECA,1
tubo de ligacao em metal para bacia sanitaria red gold decaglrd,89.9,acess_sanitarios,DECA,1
tubo de ligacao com canopla de parede e anel para bacia sanitaria prata astra,30.9,acess_sanitarios,ASTRA,1
curva de transposicao soldavel pvc krona,5.25,conexoes,KRONA,3
parafuso de latao bucha para bacia e lavatorio cartela com parafusos sigma,24.9,acess_sanitarios,SIGMA,1
suporte plastico para garrafao de agua branco herc,59.9,torneiras,HERC,11
taca de vidro para agua diamond verde lyor,18.9,cozinha,LYOR,4
taca de vidro para agua diamond transparente lyor,14.9,cozinha,LYOR,4
taca de vidro para agua diamond ambar lyor,19.9,cozinha,LYOR,4
obturador borracha para saida de agua preto astrao,15.9,acess_sanitarios,ASTRA,1
abracadeira de aco carbono para mangueira gas polegada inca,0.52,ferragens,INCA,6
pegador para gelo em aco inox tramontina,17.9,cozinha,TRAMONTINA,4
adaptador em latao para registro de gas bsp tm interno jackwal,12.9,ferragens,JACKWAL,6
adaptador em latao para registro de gas bsp tm externa jackwal,10.9,ferragens,JACKWAL,6
joelho roscavel pvc g krona,2.45,conexoes,KRONA,3
joelho soldavel pvc g tigre,7.69,conexoes,TIGRE,3
joelho esgoto pvc g krona,2.9,conexoes,KRONA,3
kit de acessorio para banheiro de aluminio com pecas plus cromado sicmol,59.9,acess_sanitarios,SICMOL,1
corredica de aco telescopica para moveis zincada silvana,27.9,ferragens,SILVANA,6
corredica aco telescopica para moveis zincada silvana,23.9,ferragens,SILVANA,6
torneira de mesa para cozinha bica alta telescopica metal link cromado clnk deca,1179.9,torneiras,DECA,11
puxador em inox tubular polido stam,179.9,ferragens,STAM,6
kit reparo valvula descarga docol,76.9,acess_sanitarios,DOCOL,1
kit reparo para valvula de descarga pistao flux tigre,69.9,acess_sanitarios,TIGRE,1
kit reparo para valvula de descarga polegadas docol,89.9,acess_sanitarios,DOCOL,1
reparo vedante para valvula de descarga polegadas docol,10.9,acess_sanitarios,DOCOL,1
reparo eixo para valvula de descarga polegadas cromado docol,19.9,acess_sanitarios,DOCOL,1
fechadura para banheiro eclipse cromado silvana,69.9,fechaduras,SILVANA,5
barra inox top pratic brinox,24.9,cozinha,BRINOX,4
dobradica aco cartela com inox escuro silvana,69.9,ferragens,SILVANA,6
dobradica de aco polegadas zincada cromada silvana,7.9,ferragens,SILVANA,6
dobradica em inox cartela escovado silvana,76.9,ferragens,SILVANA,6
dobradica inox cartela com unidades escovado silvana,59.9,ferragens,SILVANA,6
dobradica aco cartela com niquelada silvana,37.9,ferragens,SILVANA,6
fechadura externa para porta de aluminio alavanca espelho preto fosco stam,49.9,fechaduras,STAM,5
numero residencial de zamac silvana,19.9,ferragens,SILVANA,6
interruptor tecla cordao abajur a cinza ilumi,4.9,interruptores_tomadas,ILUMI,7
porta papel toalha plastico de mesa slim preto uzpr,17.9,cozinha,UZ UTILIDADES,4
porta papel toalha plastico de mesa slim verde menta uzvem,17.9,cozinha,UZ UTILIDADES,4
torneira de mesa para cozinha com bica movel aspen cromada decac,229.9,torneiras,DECA,11
copo shake plastico decorativa plasutil,7.9,cozinha,PLASUTIL,4
torneira para cozinha de parede pratika cromado tigre,299.9,torneiras,TIGRE,11
prato para sobremesa de cristal coracao lyor,34.9,cozinha,LYOR,4
taca de cristal para licor sortida lyor,4.9,cozinha,LYOR,4
prato para bolo com pe de cristal renaissance lyor,49.9,cozinha,LYOR,4
aparelho de jantar e cha pecas maresia oxford,428.9,cozinha,OXFORD,4
prato para bolo com pe de cristal deli diamond lyor,134.9,cozinha,LYOR,4
aparelho de jantar e cha pecas donna louro branco oxford,179.9,cozinha,OXFORD,4
kit para frios em inox e acrilico pecas atina brinox,39.9,cozinha,BRINOX,4
textura acrilica decorax area hidracolor,79.9,complementos,HIDRACOR,2
valvula para pia americana em inox polipropileno tramontina,49.9,acess_sanitarios,TRAMONTINA,1
torneira lavatorio metal mesa itapema bella cromada docol,299.9,torneiras,DOCOL,11
torneira lavatorio metal mesa targa c cromado ccr deca,339.9,torneiras,DECA,11
escorredor de loucas plastico single cinza quente coza,35.9,cozinha,COZA,4
porta detergente plastico single cinza quente coza,17.9,cozinha,COZA,4
fechadura para banheiro soft oxidada silvana,56.9,fechaduras,SILVANA,5
suporte para lavatorio suspenso sigma,18.9,acess_sanitarios,SIGMA,1
organizador de plastico sanremo,89.9,cozinha,SANREMO,4
organizador plastico litros flex transparente sanremo,41.9,cozinha,SANREMO,4
organizador plastico litros top stock transparente sanremo,99.9,cozinha,SANREMO,4
organizador plastico litro top stock transparente sanremo,19.9,cozinha,SANREMO,4
porta detergente sabao e esponja plastico para pia transparente sanremo,9.9,cozinha,SANREMO,4
porta rolo plastico para papel aluminio e filme transparente sanremo,18.9,cozinha,SANREMO,4
porta detergente e sabao em plastico para pia vermelho vm uz,11.9,cozinha,UZ UTILIDADES,4
torneira para lavatorio de mesa com bica alta goa cross cromado tigre,349.9,torneiras,TIGRE,11
torneira para lavatorio em abs de mesa com bica movel mvs elba cromado herc,55.9,torneiras,HERC,11
torneira para lavatorio em metal de mesa com bica baixa nova loggica cromada docol,119.9,torneiras,DOCOL,11
torneira para lavatorio em abs de mesa com bica movel tivoli branco e cromado herc,33.9,torneiras,HERC,11
bolsa de ligacao rigida branca com pescoco para entrada de bacia sanitaria astra,10.9,acess_sanitarios,ASTRA,1
aumento para torneira macho e femea latao blukit,22.9,torneiras,BLUKIT,11
prateleira acrilica single com fixadores em metal cromado docol,229.9,acess_sanitarios,DOCOL,1
kit soprador termico com pecas e maleta w v black e deckerb,379.9,acess_ferramentas,BLACK & DECKER,0
copo termico de inox com tampa rosa plasvale,69.9,cozinha,PLASVALE,4
